Product,Review,Ratings
Heady Topper,"Dave Dave Erazo vacationed in New England and brought my son and me some Alchemist brews. Fresh Heady Topper at refrigerator temperature poured from the can (!) into glasses. Slightly cloudy pale yellow body with a pure white cotton candy head. Aroma is powerfully hoppy, sort of reminiscent of the pungent Ballantine ale from Newark in 1971. Very good beer. It's hop flavor and aroma are accompanied by a lasting flavorful bitter aftertaste. For myself , I could use a bit more malt body, possibly with a little less alcohol. But this is a memorable modern IPA, probably the best one I've tasted.",4.25
Heady Topper,Best NEIPA I have had. Super drinkable and all around delicious. A light sweetness to the malts balances with a hearty hop bitterness and makes it more refreshing and easier to drink than I expected. Great beer.,4.75
Heady Topper,a little over a month old. tried some from the can but i preferred drinking from a glass to get a good whiff of the hops while taking a drink. It is slightly foggy with a good head and lacing. Nice citrus smell. citrus follows to the taste with pine balancing it out. i had my doubts but it lived up to the hype.,5.0
Blessed,375ml bottle poured into a snifter. Quite decadent. Liquid frosting with plenty of floaties.,4.75
Blessed,"Yup, it’s that good. Superior flavors burst out of a jet black pour. Bourbon, vanilla, coffee, purified angel urine; it’s all there and more. Amazing.",5.0
Blessed,"Just too sweet for me. Has the look, smell, and mouthfeel of a great BA stout. I just couldn’t get past the sweetness to rate it higher",4.0
Blessed,"Batch 2, 2022

Oh man, here we are. The highest rated beer from Alaska, and 8th highest rated overall on BA. Getting Anchorage beers is always a treat, but I’m expecting this one to go beyond a treat. Let’s pop this bad boy open

Pours a very dark muddy brown with a finger of reddish dark brown head that immediately fades to nothing and leaves no lacing but decent sheeting

To call the nose decadent would be a massive understatement, I could smell this one from the second I cracked it and the aroma filled the room. I’m picking up on aromas of sticky caramel, thick fudge, toasted coconut, sweet bourbon, cinnamon, dates, light roast coffee, nougat, and a touch of maple

While it is certainly good in taste, it doesn't quite reach the levels of the aroma, though there's still a lot going on. On the front end of the sip I'm tasting chocolate cake, black cherry, sweet coconut, spicy whiskey, toasted oak, creamy vanilla, burnt caramel, and a touch of fudge. The swallow brings notes of chocolate cake, toasted coconut, creamy vanilla, sweet bourbon, fresh oak, fruity coffee, dates, and burnt caramel

A full body pairs with gentle carbonation, resulting in a rich and slick beer. Finishes slightly sticky with a touch of boozy heat but nothing overbearing

This is truly an awesome beer. I'm sure many will complain that batch 1 was better or some stupid shit like that, but having had only this one, it's amazing. What a treat, cheers BA!",4.5
Blessed,"Poured at fridge temp. Pours jet black with insanely dark brown head. The head disappeared within seconds, leaving an array of very small coconut chunks floating on top. Looks fantastic.

The nose is absolutely insane. Thick layers of vanilla, coconut, bourbon, chocolate, toffee, marshmallow, a touch of maple, figs, and more sweet fudge. This is definitely on the sweet side, but it just smells thick and creamy.

The taste is marvelous. In addition to the vanilla, fudge, coconut, and bourbon, some of the roasted malts from the base stouts comes through. Marshmallow and some dark fruit. The coconut is definitely on the toasted side, at least that is what comes through. Some burnt toffee, a touch of coffee grounds, and some oak bitterness on the back end. Overall, this hits all the senses and makes for a great ride. Not overly sweet on the taste.

Mouthfeel is thick and creamy. Long aftertaste. Overall, a fantastic BA stout.",4.5
Blessed,"Dark, inky body, opaque; carbonation burbles percolate above a flat crown with no head. Very rich, powerful aroma; fudge and milk chocolate; roasted and charred grain; moderate sweetness. Very sweet and spicy taste; cocoa and milk chocolate; vanilla and cinnamon; coconut; raisins and figs; fairly bold alcohol presence simmering beneath the sweetness. Heavy body; slick and chewy; very rich residual sugar feel; some alcohol warmth noted, increasing as the beer warms.

This beer exudes decadence and richness. The overall sweetness is a bit overpowering. I think the alcohol notes are more from the beer's ABV rather than anything from the barrel aging. The lack of any head is also a minus. Still, taste-wise, and overlooking the dominating sweetness, this isn't a bad imperial stout, just lacking some depth and complexity that it really could have it had a bit more balance between the malts, coconut, vanilla, and barrel-aging used in its creation.

Pouring temperature: 41 °F; bottling data: unknown bottling date or version; ABV listed as 15.5%",4.0
Blessed,"Batch 1. 2020. Good not great. Sweet, but not overly. Chocolate bomb on the nose on opening. Like most Anchorage, not much barrel. Won’t seek it out again.",4.0
Blessed,"Gold label. B2. Amazing nose of coconut, bourbon and chocolate. So easy to drink. I need another one!",4.75
Blessed,"Pitch black, smooth, and decadent. Worth the hunt for sure.",4.75
Blessed,"b2, gold label. Sweetest thing I have drank in years, straight cake icing.",3.25
Blessed,"Look - black thick syrup
Smell - coconut chocolate and barrel
Taste - really great chocolate coconut and barrel like the smell
Feel - thick and creamy
OVearll - Fantastic Fudge, need to try again and not at the end of the night when I'm leaving a beer share",4.5
Blessed,"2021 Release.

First time trying Blessed, and not disappointed. Tastes like booze-soaked Samoa Cookies; huge notes of chocolate, vanilla, & toasted coconut. Finishes warm and boozy, with very little residual bitterness.",4.75
Blessed,"Blood of the Old Gods. Pours ichor black out of the bottle with a whisper of head. Clings to the glass as vapors of bourbon and vanilla soaked coconut creep into your nostrils. Body is velvety and thick. Adjuncts are barely restrained by the barrel backbone they cling to. Excess and intemperance croon as they weave themselves into your (soul? mind?) mouth. Let it warm up, and you will be truly...",4.75
Blessed,"Released December 2021; drank 1/25/22 @ Roadrunner Lodge.

Black brown appearance.

An even pour yielded no head; no lace.

Rich vanilla, smooth bourbon, milk chocolate & mild coconut notes in the nose.

Creamy, thick mouthfeel.

Rich vanilla, cabernet sauvignon & rich milk chocolate flavors up front; smooth, mild bourbon heat on the finish.

Decadent; phenomenal. You don't have to like ""pastry stouts"" to enjoy this masterpiece.",4.5
Mornin' Delight,"2022 Variant - bottle split 4 ways - pours a a rich black with a nice mocha foam into a tulip. Overpowering maple on the nose, and was a little worried that this was going to be too sweet for me, and too much of a dessert stout, but the taste was so well balanced - maple sweetness was well calmed by the roasty coffee and baker's chocolate flavor.

While MD was easier to obtain this year from a volume perspective, this was not a cheap bottle to get to Pittsburgh haha - overall - well worth it and while some of the shine might have worn off this beer nationally given it's more readily available, it's still a world class pour. Glad I have a bottle left.",4.75
Mornin' Delight,"2021 bottle split 3 ways, was fortunate enough to win this in a charity raffle and wasted no time enjoying it

Look - an aggressive pour into a tulip glass looking like oil with a nice two finger mocha colored head

Smell - the maple, oh the maple! While it dominates, also get some notes of vanilla, toffee and chocolate

Taste - The maple sweetness definitely hits at first bit there is a good balance with some roasty coffee and semi-sweet chocolate flavors. Outstanding

Mouthfeel - it's thick, syrupy and coats the mouth nicely

Overall - just an absolute world class beer, my only wish is I would've had some waffles or French toast for brunch to pair with it",4.75
